wikiData	wikiDataLabel	tagInfo	tagClassLabel	mainCategoryLabel
http://www.wikidata.org/entity/Q7075	library	Tag:amenity=library		Category:Libraries
http://www.wikidata.org/entity/Q7432	species	Key:species	taxonomic rank	Category:Species
http://www.wikidata.org/entity/Q7432	species	Key:species	rank in botany	Category:Species
http://www.wikidata.org/entity/Q7432	species	Key:species	rank in zoology	Category:Species
http://www.wikidata.org/entity/Q7867	psychiatry	Tag:healthcare:speciality=psychiatry	genre	Category:Psychiatry
http://www.wikidata.org/entity/Q7867	psychiatry	Tag:healthcare:speciality=psychiatry	medical specialty	Category:Psychiatry
http://www.wikidata.org/entity/Q7867	psychiatry	Tag:healthcare:speciality=psychiatry	academic discipline	Category:Psychiatry
http://www.wikidata.org/entity/Q8409	Alexander the Great	Tag:historic:period=alexander_the_great	human	Category:Alexander the Great
http://www.wikidata.org/entity/Q9350	yoga	Tag:sport=yoga		Category:Yoga
http://www.wikidata.org/entity/Q9601	Zoroastrianism	Tag:religion=zoroastrian	religion	Category:Zoroastrianism
http://www.wikidata.org/entity/Q11180	internal medicine	Tag:healthcare:speciality=internal	medical specialty	Category:Internal medicine
http://www.wikidata.org/entity/Q11180	internal medicine	Tag:healthcare:speciality=internal	academic discipline	Category:Internal medicine
http://www.wikidata.org/entity/Q11180	internal medicine	Tag:healthcare:speciality=internal	medical specialty	Q13390920
http://www.wikidata.org/entity/Q11180	internal medicine	Tag:healthcare:speciality=internal	academic discipline	Q13390920
http://www.wikidata.org/entity/Q11691	stock exchange	Tag:amenity=stock_exchange		Category:Stock exchanges
http://www.wikidata.org/entity/Q11759	Stone Age	Tag:historic:period=stone-age	human history	Category:Stone Age
http://www.wikidata.org/entity/Q11759	Stone Age	Tag:historic:period=stone-age	archaeological age	Category:Stone Age
http://www.wikidata.org/entity/Q11759	Stone Age	Tag:historic:period=stone-age	temporal entity	Category:Stone Age
http://www.wikidata.org/entity/Q11761	Bronze Age	Tag:historic:period=bronze-age	archaeological age	Category:Bronze Age
http://www.wikidata.org/entity/Q11768	Ancient Egypt	Tag:historic:civilization=ancient_egyptian	historical region	Category:Ancient Egypt
http://www.wikidata.org/entity/Q11768	Ancient Egypt	Tag:historic:civilization=ancient_egyptian	historical country	Category:Ancient Egypt
http://www.wikidata.org/entity/Q11768	Ancient Egypt	Tag:historic:civilization=ancient_egyptian	cultural region	Category:Ancient Egypt
http://www.wikidata.org/entity/Q11768	Ancient Egypt	Tag:historic:civilization=ancient_egyptian	ancient civilization	Category:Ancient Egypt
http://www.wikidata.org/entity/Q12783	English garden	Tag:garden:style=english		Category:English gardens
http://www.wikidata.org/entity/Q3354501	optometrist	Tag:healthcare=optometrist	health profession	Category:Optometrists
http://www.wikidata.org/entity/Q3357704	Otoyol	Tag:network=TR:motorway	highway system	Category:Motorways in Turkey
http://www.wikidata.org/entity/Q3456602	French autoroute	Tag:network=FR:A-road	type of road in France	
http://www.wikidata.org/entity/Q3479990	locksmith	Tag:craft=locksmith	profession	Category:Locksmiths
http://www.wikidata.org/entity/Q3479990	locksmith	Tag:shop=locksmith	profession	Category:Locksmiths
http://www.wikidata.org/entity/Q3479990	locksmith	Tag:craft=locksmith	business	Category:Locksmiths
http://www.wikidata.org/entity/Q3479990	locksmith	Tag:shop=locksmith	business	Category:Locksmiths
http://www.wikidata.org/entity/Q3491994	subdistrict	Key:addr:subdistrict	designation for an administrative territorial entity	
http://www.wikidata.org/entity/Q3496076	lacto vegetarianism	Key:diet:lacto_vegetarian		
http://www.wikidata.org/entity/Q3521248	Visa Debit	Key:payment:visa_debit	debit card	
http://www.wikidata.org/entity/Q3522256	herb garden	Tag:garden:style=herb_garden		Category:Herb gardens
http://www.wikidata.org/entity/Q3574069	confectionery store	Tag:shop=confectionery		
http://www.wikidata.org/entity/Q3805008	paddle tennis	Tag:sport=paddle_tennis		
http://www.wikidata.org/entity/Q3974634	connecting road	Tag:network=fi:link	highway system	Category:Connecting roads in Finland
http://www.wikidata.org/entity/Q4032352	750 mm track gauge	Tag:gauge=750	track gauge	Category:750 mm gauge railways
http://www.wikidata.org/entity/Q4545982	arterial highways in Nova Scotia	Tag:network=CA:NS:H	highway system	
http://www.wikidata.org/entity/Q4657754	transhumance	Tag:route=transhumance		Category:Transhumance
http://www.wikidata.org/entity/Q5169816	Old Catholic Church	Tag:denomination=old_catholic	Christian denomination	Category:Old Catholicism
http://www.wikidata.org/entity/Q5177947	county routes in New Jersey	Tag:network=US:NJ:CR	highway system	Category:County routes in New Jersey
http://www.wikidata.org/entity/Q5276135	Powiat road	Tag:network=pl:district	road	
http://www.wikidata.org/entity/Q5784097	hut	Tag:building=hut		Category:Huts
http://www.wikidata.org/entity/Q6501349	parking lot	Tag:amenity=parking		Category:Parking facilities
http://www.wikidata.org/entity/Q7171565	pet adoption	Tag:animal_shelter:adoption=yes	animal welfare	
http://www.wikidata.org/entity/Q7540841	slip lane	Tag:highway=primary_link		
http://www.wikidata.org/entity/Q7540841	slip lane	Tag:highway=secondary_link		
http://www.wikidata.org/entity/Q7540841	slip lane	Tag:highway=tertiary_link		
http://www.wikidata.org/entity/Q7623056	street running train	Key:embedded		Category:On-street running
http://www.wikidata.org/entity/Q7623056	street running train	Key:embedded_rails		Category:On-street running
http://www.wikidata.org/entity/Q7638033	sump buster	Tag:barrier=sump_buster		
http://www.wikidata.org/entity/Q7925010	vice-county	Tag:boundary=vice_county		
http://www.wikidata.org/entity/Q7930746	village sign	Tag:man_made=village_sign		
http://www.wikidata.org/entity/Q9053464	costume	Tag:clothes=costumes		Category:Costumes
http://www.wikidata.org/entity/Q10283556	motive power depot	Tag:railway=depot		
http://www.wikidata.org/entity/Q10522713	men's clothing	Tag:clothes=men		Category:Male clothing
http://www.wikidata.org/entity/Q10863852	iPASS	Key:payment:ipass	brand	
http://www.wikidata.org/entity/Q10863852	iPASS	Key:payment:ipass	payment system	
http://www.wikidata.org/entity/Q11141754	expressway in Henan	Tag:network=CN:HA:expressway	road network	Category:Expressways in Henan
http://www.wikidata.org/entity/Q11148895	expressway in Zhejiang	Tag:network=CN:ZJ:expressway	road network	Category:Expressways in Zhejiang
http://www.wikidata.org/entity/Q12037720	mini roundabout	Tag:highway=mini_roundabout		
http://www.wikidata.org/entity/Q12069738	Spanish Colonial architecture	Tag:building:architecture=spanish_colonial	architectural style	Category:Spanish Colonial architecture
http://www.wikidata.org/entity/Q12160751	territorial highways of Ukraine	Tag:network=ua:territorial	highway system	Category:Territorial roads in Ukraine
http://www.wikidata.org/entity/Q12377751	building or structure under construction	Key:construction	use status	
http://www.wikidata.org/entity/Q12377751	building or structure under construction	Key:construction:building	use status	
http://www.wikidata.org/entity/Q12377751	building or structure under construction	Tag:building=construction	use status	
http://www.wikidata.org/entity/Q12720942	Art Deco architecture	Tag:building:architecture=art_deco	architectural style	Category:Art Deco architecture
http://www.wikidata.org/entity/Q12896105	lunch	Key:lunch	meal	Category:Lunch
http://www.wikidata.org/entity/Q82	printer	Tag:amenity=printer		Category:Computer printers
http://www.wikidata.org/entity/P3563	NGA lighthouse ID	Key:ref:nga	Wikidata property to identify lighthouses	
http://www.wikidata.org/entity/P3918	Répertoire national des associations ID	Key:ref:FR:RNA	Wikidata property to identify organizations	
http://www.wikidata.org/entity/P4219	Tyrolean Art Cadastre inventory ID	Key:ref:at:tkk	Wikidata property to identify architectural structures	
http://www.wikidata.org/entity/P4219	Tyrolean Art Cadastre inventory ID	Key:ref:at:tkk	numeric ID	
http://www.wikidata.org/entity/P4856	conscription number	Key:addr:conscriptionnumber	Wikidata property related to places	
http://www.wikidata.org/entity/P5208	BAG building ID	Key:ref:bag	Wikidata property to identify architectural structures	
http://www.wikidata.org/entity/P5208	BAG building ID	Key:ref:bag	Wikidata property for an identifier that suggests notability	
http://www.wikidata.org/entity/P5423	floor number	Key:level	Wikidata property to indicate a location	
http://www.wikidata.org/entity/P8430	Wien Kulturgut: Kunstwerke im öffentlichen Raum ID	Key:ref:wien:kultur	Wikidata property related to art	
http://www.wikidata.org/entity/P8430	Wien Kulturgut: Kunstwerke im öffentlichen Raum ID	Key:ref:wien:kultur	Wikidata property to identify artworks	
http://www.wikidata.org/entity/P8430	Wien Kulturgut: Kunstwerke im öffentlichen Raum ID	Key:ref:wien:kultur	numeric ID	
http://www.wikidata.org/entity/P10016	Refuges.info ID	Key:ref:refuges.info	Wikidata property for an identifier that suggests notability	
http://www.wikidata.org/entity/P10016	Refuges.info ID	Key:ref:refuges.info	numeric ID	
http://www.wikidata.org/entity/P10016	Refuges.info ID	Key:ref:refuges.info	Wikidata property to identify mountain huts	
http://www.wikidata.org/entity/Q418	telecommunication	Key:telecom	branch of science	Category:Telecommunications
http://www.wikidata.org/entity/Q418	telecommunication	Key:telecom	academic discipline	Category:Telecommunications
http://www.wikidata.org/entity/Q753	copper	Tag:resource=copper	chemical element	Category:Copper
http://www.wikidata.org/entity/Q753	copper	Tag:resource=copper	homonuclear species	Category:Copper
http://www.wikidata.org/entity/Q936	OpenStreetMap	Tag:map_source=OpenStreetMap	free software	Category:OpenStreetMap
http://www.wikidata.org/entity/Q936	OpenStreetMap	Tag:map_source=OpenStreetMap	community project	Category:OpenStreetMap
http://www.wikidata.org/entity/Q936	OpenStreetMap	Tag:map_source=OpenStreetMap	online community	Category:OpenStreetMap
http://www.wikidata.org/entity/Q936	OpenStreetMap	Tag:map_source=OpenStreetMap	crowdsourced project	Category:OpenStreetMap
http://www.wikidata.org/entity/Q936	OpenStreetMap	Tag:map_source=OpenStreetMap	open data project	Category:OpenStreetMap
http://www.wikidata.org/entity/Q936	OpenStreetMap	Tag:map_source=OpenStreetMap	registered service mark	Category:OpenStreetMap
http://www.wikidata.org/entity/Q3918	university	Tag:amenity=university		Category:Universities
http://www.wikidata.org/entity/Q10145	milestone	Tag:historic=milestone		Category:Milestones
http://www.wikidata.org/entity/Q165107	beehive	Tag:man_made=beehive		Category:Beehives
http://www.wikidata.org/entity/Q210988	all-terrain vehicle	Key:atv		Category:ATVs
http://www.wikidata.org/entity/Q251958	community garden	Tag:garden:type=community		Category:Community gardening
http://www.wikidata.org/entity/Q816851	cupcake	Tag:cuisine=cupcake		
http://www.wikidata.org/entity/Q877895	conscription number	Key:addr:conscriptionnumber	identifier	
http://www.wikidata.org/entity/Q1413170	bookbinder	Tag:craft=bookbinder	profession	Category:Bookbinders
http://www.wikidata.org/entity/Q2878124	grit bin	Tag:amenity=grit_bin		
http://www.wikidata.org/entity/Q24566025	Norse runestone	Tag:historic=rune_stone	concept about Norse culture	
http://www.wikidata.org/entity/Q25112996	gun shop	Tag:shop=weapons		
http://www.wikidata.org/entity/Q27106471	bowling alley	Tag:leisure=bowling_alley		
http://www.wikidata.org/entity/Q39015397	signal box	Tag:railway=signal_box		Category:Signal boxes
http://www.wikidata.org/entity/Q39508083	intermittent body of water	Key:intermittent		
http://www.wikidata.org/entity/Q41362222	type of map	Key:map_type	classification system	Category:Map types
http://www.wikidata.org/entity/Q41362222	type of map	Key:map_type	second-order class	Category:Map types
http://www.wikidata.org/entity/Q42792757	lock gate	Tag:waterway=lock_gate		
http://www.wikidata.org/entity/Q42802395	minor overhead power line	Tag:power=minor_line		
http://www.wikidata.org/entity/Q43156919	appliance store	Tag:shop=appliance		
http://www.wikidata.org/entity/Q47505416	confectionery	Tag:craft=confectionery	industry	
http://www.wikidata.org/entity/Q47505416	confectionery	Tag:shop=pastry	industry	
http://www.wikidata.org/entity/Q47505416	confectionery	Tag:craft=confectionery	craft	
http://www.wikidata.org/entity/Q47505416	confectionery	Tag:shop=pastry	craft	
http://www.wikidata.org/entity/Q47507924	bag shop	Tag:shop=bag		
http://www.wikidata.org/entity/Q47508075	sewing shop	Tag:shop=sewing		
http://www.wikidata.org/entity/Q47508094	watch shop	Tag:shop=watches		
http://www.wikidata.org/entity/Q47508170	hairdresser supply shop	Tag:shop=hairdresser_supply		
http://www.wikidata.org/entity/Q47516018	fireplace shop	Tag:shop=fireplace		
http://www.wikidata.org/entity/Q47516347	curtain shop	Tag:shop=curtain		
http://www.wikidata.org/entity/Q47516839	tire shop	Tag:shop=tyres		
http://www.wikidata.org/entity/Q47517090	collector's items store	Tag:shop=collector		
http://www.wikidata.org/entity/Q47517141	photo shop	Tag:shop=photo		
http://www.wikidata.org/entity/Q47525089	sports pavilion	Tag:building=pavilion		
http://www.wikidata.org/entity/Q56478984	urban garden	Tag:garden:type=community		
http://www.wikidata.org/entity/Q56527811	public transport proximity card	Key:payment:ic		
http://www.wikidata.org/entity/Q61663696	bicycle-sharing station	Tag:amenity=bicycle_rental		
http://www.wikidata.org/entity/Q62079009	constituent college	Tag:amenity=university		
http://www.wikidata.org/entity/Q63869420	cupcake bakery	Tag:cuisine=cupcake		
http://www.wikidata.org/entity/Q64364539	LGBT place	Tag:lgbtq=primary		
http://www.wikidata.org/entity/Q64779710	receiving state or organization	Key:target		
http://www.wikidata.org/entity/Q65171332	expressways of Vietnam	Tag:network=vn:expressway	highway system	
http://www.wikidata.org/entity/Q65464996	biogas plant	Tag:building=digester		
http://www.wikidata.org/entity/Q65954323	tree shrine	Tag:historic=tree_shrine		
http://www.wikidata.org/entity/Q66361315	smoking allowed	Tag:smoking=yes	activity policy on smoking	
http://www.wikidata.org/entity/Q67029118	407 Express Toll Route	Tag:network=CA:ON:private_toll	toll road	
http://www.wikidata.org/entity/Q84163056	Royal Saxon milestone	Tag:historic=milestone		
